URL,productImage ,imageBack,Headline,Description ,price,plp-rating__sr-only
https://www.ikea.com/rs/sr/p/laeckoe-stolica-s-rukohvatima-spolja-tamnosiva-kloesan-tamnoplava-s99576201/,https://www.ikea.com/rs/sr/images/products/laeckoe-stolica-s-rukohvatima-spolja-tamnosiva-kloesan-tamnoplava__1381191_pe961785_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/laeckoe-stolica-s-rukohvatima-spolja-tamnosiva-kloesan-tamnoplava__1394448_pe966569_s5.jpg?f=xxs,LÄCKÖ,"Stolica s rukohvatima,spolja, tamnosiva/Klösan tamnoplava",6.398,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-dvosed-napolju-svetlosmede-bajcovano-s49607511/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-dvosed-napolju-svetlosmede-bajcovano__1438401_pe984730_s5.jpg?f=xxs,,NÄMMARÖ,"Modularna sofa dvosed, napolju/svetlosmeđe bajcovano, 162 cm",22.000,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna-50532336/,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna__1102626_pe867056_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna__1188356_pe899476_s5.jpg?f=xxs,TOSTERÖ,"Zaštitna navlaka za bašt. nameštaj, sto i stolice/crna, 120x65 cm",3.699,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/askholmen-sto-na-preklop-spolja-tamnosmeda-10557526/,https://www.ikea.com/rs/sr/images/products/askholmen-sto-na-preklop-spolja-tamnosmeda__1283382_pe932463_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/askholmen-sto-na-preklop-spolja-tamnosmeda__1246712_pe922253_s5.jpg?f=xxs,ASKHOLMEN,"Sto na preklop, spolja, tamnosmeđa",10.999,Pregled: 4.4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-garnitura-s-3-sedista-s-lenjivcem-napolju-plasticni-ratan-tamnosiva-s99591254/,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-s-lenjivcem-napolju-plasticni-ratan-tamnosiva__1468559_pe996192_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-s-lenjivcem-napolju-plasticni-ratan-tamnosiva__1449829_pe990051_s5.jpg?f=xxs,VITTSKÄR,"Garnitura s 3 sedišta, s lenjivcem napolju/plastični ratan tamnosiva",104.999,
https://www.ikea.com/rs/sr/p/havsten-fotelja-spolja-bez-bez-s69495065/,https://www.ikea.com/rs/sr/images/products/havsten-fotelja-spolja-bez-bez__0787965_pe763433_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/havsten-fotelja-spolja-bez-bez__0773285_pe756249_s5.jpg?f=xxs,HAVSTEN,"Fotelja, spolja, bež/bež",29.999,Pregled: 3.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-kondicioner-za-kozu-90581122/,https://www.ikea.com/rs/sr/images/products/trixig-kondicioner-za-kozu__1425720_pe979616_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-kondicioner-za-kozu__1435782_pe983940_s5.jpg?f=xxs,TRIXIG,"Kondicioner za kožu, 250 ml",599,Pregled: 3.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/duvholmen-unutrasnji-jastucic-za-naslon-napolju-siva-60592400/,https://www.ikea.com/rs/sr/images/products/duvholmen-unutrasnji-jastucic-za-naslon-napolju-siva__1442299_pe986727_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/duvholmen-unutrasnji-jastucic-za-naslon-napolju-siva__1415211_pe975193_s5.jpg?f=xxs,DUVHOLMEN,"Unutrašnji jastučić za naslon, napolju siva, 80x44 cm",2.500,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez-s69252887/,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez__0685057_pe721327_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez__0905604_pe674539_s5.jpg?f=xxs,FRÖSÖN/DUVHOLMEN,"Jastučić za stolicu,spolja, bež, 35 cm",900,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/lerholmen-izletnicki-stocic-bagrem-napolju-40539263/,https://www.ikea.com/rs/sr/images/products/lerholmen-izletnicki-stocic-bagrem-napolju__1236725_pe917726_s5.jpg?f=xxs,,LERHOLMEN,"Izletnički stočić, bagrem napolju",34.999,Pregled: 3.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/segeroen-jednosed-spolja-bela-bez-50510805/,https://www.ikea.com/rs/sr/images/products/segeroen-jednosed-spolja-bela-bez__1138770_pe880072_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/segeroen-jednosed-spolja-bela-bez__1185518_pe898450_s5.jpg?f=xxs,SEGERÖN,"Jednosed,spolja, bela/bež",11.000,Pregled: 3.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/torparoe-sto-spolja-bela-sklopivo-00595722/,https://www.ikea.com/rs/sr/images/products/torparoe-sto-spolja-bela-sklopivo__1376276_pe960447_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/torparoe-sto-spolja-bela-sklopivo__1382732_pe962339_s5.jpg?f=xxs,TORPARÖ,"Sto, spolja, bela/sklopivo, 70x42 cm",4.299,Pregled: 4.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-modularna-stolica-za-opustanje-plasticni-ratan-tamnosiva-s89591037/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-stolica-za-opustanje-plasticni-ratan-tamnosiva__1432973_pe982993_s5.jpg?f=xxs,,VITTSKÄR,"Modularna stolica za opuštanje, plastični ratan tamnosiva",38.000,
https://www.ikea.com/rs/sr/p/froesoen-duvholmen-jastuk-za-sediste-naslon-spolja-bez-s59253123/,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastuk-za-sediste-naslon-spolja-bez__0685072_pe721335_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastuk-za-sediste-naslon-spolja-bez__1263022_pe927194_s5.jpg?f=xxs,FRÖSÖN/DUVHOLMEN,"Jastuk za sedište/naslon,spolja, bež, 116x45 cm",3.500,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-stocic-za-kafu-plasticni-ratan-napolju-tamnosiva-80575555/,https://www.ikea.com/rs/sr/images/products/vittskaer-stocic-za-kafu-plasticni-ratan-napolju-tamnosiva__1396046_pe967168_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-stocic-za-kafu-plasticni-ratan-napolju-tamnosiva__1449829_pe990051_s5.jpg?f=xxs,VITTSKÄR,"Stočić za kafu, plastični ratan napolju/tamnosiva, 110x58 cm",19.999,
https://www.ikea.com/rs/sr/p/vaermansoe-sto-i-4-stolice-spolja-tamnosiva-smeda-s89500198/,https://www.ikea.com/rs/sr/images/products/vaermansoe-sto-i-4-stolice-spolja-tamnosiva-smeda__1148514_pe883771_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vaermansoe-sto-i-4-stolice-spolja-tamnosiva-smeda__1185555_pe898443_s5.jpg?f=xxs,VÄRMANSÖ,"Sto i 4 stolice, spolja, tamnosiva/smeđa, 161 cm",72.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva-90580815/,https://www.ikea.com/rs/sr/images/products/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva__1369037_pe958000_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva__1364187_pe955782_s5.jpg?f=xxs,KUGGASKÄR,"Zaštitna navlaka za bašt. nameštaj, siva, 150x150 cm",2.499,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-modularna-ugaona-sofa-za-3-osobe-napolju-plasticni-ratan-tamnosiva-s89591160/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-ugaona-sofa-za-3-osobe-napolju-plasticni-ratan-tamnosiva__1432916_pe982967_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-ugaona-sofa-za-3-osobe-napolju-plasticni-ratan-tamnosiva__1449832_pe990055_s5.jpg?f=xxs,VITTSKÄR,"Modularna ugaona sofa za 3 osobe, napolju/plastični ratan tamnosiva",92.000,
https://www.ikea.com/rs/sr/p/taernoe-stolica-spolja-sklopivo-crno-svetlosmede-bajcovano-kloesan-tamnoplava-s99576183/,https://www.ikea.com/rs/sr/images/products/taernoe-stolica-spolja-sklopivo-crno-svetlosmede-bajcovano-kloesan-tamnoplava__1381190_pe961784_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/taernoe-stolica-spolja-sklopivo-crno-svetlosmede-bajcovano-kloesan-tamnoplava__1394444_pe966562_s5.jpg?f=xxs,TÄRNÖ,"Stolica, spolja, sklopivo crno/svetlosmeđe bajcovano/Klösan tamnoplava",3.099,Pregled: 5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tosteroe-zastitna-navlaka-za-bast-namestaj-sofa-crna-20532309/,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sofa-crna__1102605_pe867040_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sofa-crna__1138931_pe880154_s5.jpg?f=xxs,TOSTERÖ,"Zaštitna navlaka za bašt. nameštaj, sofa/crna, 220x220 cm",8.999,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/havsten-fotelja-spolja-bez-30542497/,https://www.ikea.com/rs/sr/images/products/havsten-fotelja-spolja-bez__1138954_pe880159_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/havsten-fotelja-spolja-bez__0773285_pe756249_s5.jpg?f=xxs,HAVSTEN,"Fotelja, spolja, bež",16.499,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez-s89291326/,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez__0648183_pe704821_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-za-stolicu-spolja-bez__0907542_pe665652_s5.jpg?f=xxs,FRÖSÖN/DUVHOLMEN,"Jastučić za stolicu,spolja, bež, 50x50 cm",1.900,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/segeroen-sto-spolja-tamnozelena-svetlosiva-10510812/,https://www.ikea.com/rs/sr/images/products/segeroen-sto-spolja-tamnozelena-svetlosiva__1138766_pe880068_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/segeroen-sto-spolja-tamnozelena-svetlosiva__1185545_pe898438_s5.jpg?f=xxs,SEGERÖN,"Sto, spolja, tamnozelena/svetlosiva, 91x147 cm",21.999,Pregled: 4.2 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/trixig-cetkica-za-farbanje-3-kom-20573229/,https://www.ikea.com/rs/sr/images/products/trixig-cetkica-za-farbanje-3-kom__0710247_pe727425_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/trixig-cetkica-za-farbanje-3-kom__0478554_pe617585_s5.jpg?f=xxs,TRIXIG,"Četkica za farbanje, 3 kom.",299,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna-30532337/,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna__1102620_pe867052_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-sto-i-stolice-crna__1155831_pe886737_s5.jpg?f=xxs,TOSTERÖ,"Zaštitna navlaka za bašt. nameštaj, sto i stolice/crna, 190x80 cm",4.699,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/tosteroe-zastitna-navlaka-za-bast-namestaj-crna-10532324/,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-crna__1102614_pe867044_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-crna__1155836_pe886738_s5.jpg?f=xxs,TOSTERÖ,"Zaštitna navlaka za bašt. nameštaj, crna, 206x75 cm",3.299,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/groensta-barska-stolica-visina-radne-ploce-tirkiznosiva-unutra-spolja-60554634/,https://www.ikea.com/rs/sr/images/products/groensta-barska-stolica-visina-radne-ploce-tirkiznosiva-unutra-spolja__1335571_pe947088_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/groensta-barska-stolica-visina-radne-ploce-tirkiznosiva-unutra-spolja__1335570_pe947091_s5.jpg?f=xxs,GRÖNSTA,"Barska stolica, visina radne ploče tirkiznosiva/unutra/spolja, 64 cm",9.999,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/vittskaer-modularna-sofa-dvosed-napolju-plasticni-ratan-tamnosiva-s99591065/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-sofa-dvosed-napolju-plasticni-ratan-tamnosiva__1432975_pe983006_s5.jpg?f=xxs,,VITTSKÄR,"Modularna sofa dvosed, napolju/plastični ratan tamnosiva",48.000,
https://www.ikea.com/rs/sr/p/naemmaroe-modularni-4-sed-s-lenjivcem-napolju-svetlosmede-bajcovano-s49607592/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularni-4-sed-s-lenjivcem-napolju-svetlosmede-bajcovano__1475428_pe998548_s5.jpg?f=xxs,,NÄMMARÖ,"Modularni 4-sed s lenjivcem, napolju/svetlosmeđe bajcovano, 324 cm",52.000,
https://www.ikea.com/rs/sr/p/vittskaer-modularna-sofa-dvosed-rukohvati-napolju-plasticni-ratan-tamnosiva-s79591066/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-sofa-dvosed-rukohvati-napolju-plasticni-ratan-tamnosiva__1432970_pe982991_s5.jpg?f=xxs,,VITTSKÄR,"Modularna sofa dvosed, rukohvati napolju/plastični ratan tamnosiva",62.000,
https://www.ikea.com/rs/sr/p/tosteroe-zastitna-navlaka-za-bast-namestaj-garnitura-za-rucavanje-crna-40428156/,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-garnitura-za-rucavanje-crna__0706192_pe725821_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/tosteroe-zastitna-navlaka-za-bast-namestaj-garnitura-za-rucavanje-crna__1155846_pe886743_s5.jpg?f=xxs,TOSTERÖ,"Zaštitna navlaka za bašt. nameštaj, garnitura za ručavanje/crna, 260x148 cm",8.999,Pregled: 4.6 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/havsten-jastuk-za-sediste-naslon-spolja-bez-90542499/,https://www.ikea.com/rs/sr/images/products/havsten-jastuk-za-sediste-naslon-spolja-bez__1138959_pe880164_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/havsten-jastuk-za-sediste-naslon-spolja-bez__1185539_pe898458_s5.jpg?f=xxs,HAVSTEN,"Jastuk za sedište/naslon,spolja, bež",13.500,Pregled: 2.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/duvholmen-unutrasnji-jastuk-za-lezaljku-50512277/,https://www.ikea.com/rs/sr/images/products/duvholmen-unutrasnji-jastuk-za-lezaljku__1035294_pe838041_s5.jpg?f=xxs,,DUVHOLMEN,"Unutrašnji jastuk za ležaljku, 190x60 cm",4.000,Pregled: 4.5 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/segeroen-lezaljka-napolju-bela-bez-froesoen-duvholmen-bez-s79494857/,https://www.ikea.com/rs/sr/images/products/segeroen-lezaljka-napolju-bela-bez-froesoen-duvholmen-bez__1147132_pe883283_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/segeroen-lezaljka-napolju-bela-bez-froesoen-duvholmen-bez__1185546_pe898460_s5.jpg?f=xxs,SEGERÖN,"Ležaljka, napolju bela/bež/Frösön/Duvholmen bež",25.998,Pregled: 4.1 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/norrmansoe-stolica-spolja-unutra-spolja-bez-bagrem-40511080/,https://www.ikea.com/rs/sr/images/products/norrmansoe-stolica-spolja-unutra-spolja-bez-bagrem__1077696_pe856975_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/norrmansoe-stolica-spolja-unutra-spolja-bez-bagrem__1077693_pe856978_s5.jpg?f=xxs,NORRMANSÖ,"Stolica, spolja, unutra/spolja bež/bagrem",7.999,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/froesoen-duvholmen-jastucic-naslona-za-ugaoni-element-bez-s09580014/,https://www.ikea.com/rs/sr/images/products/froesoen-duvholmen-jastucic-naslona-za-ugaoni-element-bez__1379337_pe961492_s5.jpg?f=xxs,,FRÖSÖN/DUVHOLMEN,"Jastučić naslona za ugaoni element, bež, 62x62x44 cm",4.600,Pregled: 4 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva-80575471/,https://www.ikea.com/rs/sr/images/products/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva__1369037_pe958000_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kuggaskaer-zastitna-navlaka-za-bast-namestaj-siva__1364191_pe955783_s5.jpg?f=xxs,KUGGASKÄR,"Zaštitna navlaka za bašt. nameštaj, siva, 220x220 cm",4.699,Pregled: 3.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/askholmen-sto-i-4-sklopive-stolice-spolja-tamnosmeda-s79529102/,https://www.ikea.com/rs/sr/images/products/askholmen-sto-i-4-sklopive-stolice-spolja-tamnosmeda__1249821_pe923539_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/askholmen-sto-i-4-sklopive-stolice-spolja-tamnosmeda__1249822_pe923538_s5.jpg?f=xxs,ASKHOLMEN,"Sto i 4 sklopive stolice, spolja, tamnosmeđa, 143x75 cm",21.999,
https://www.ikea.com/rs/sr/p/torparoe-stolica-spolja-sklopivo-bela-00595406/,https://www.ikea.com/rs/sr/images/products/torparoe-stolica-spolja-sklopivo-bela__1375358_pe960243_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/torparoe-stolica-spolja-sklopivo-bela__1375364_pe960246_s5.jpg?f=xxs,TORPARÖ,"Stolica, spolja, sklopivo/bela",2.500,Pregled: 4.9 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/segeroen-lezaljka-bela-bez-20510798/,https://www.ikea.com/rs/sr/images/products/segeroen-lezaljka-bela-bez__1138768_pe880070_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/segeroen-lezaljka-bela-bez__1185546_pe898460_s5.jpg?f=xxs,SEGERÖN,"Ležaljka, bela/bež",18.999,Pregled: 2.8 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/torparoe-stolica-s-rukohvatima-spolja-bela-60595408/,https://www.ikea.com/rs/sr/images/products/torparoe-stolica-s-rukohvatima-spolja-bela__1375370_pe960248_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/torparoe-stolica-s-rukohvatima-spolja-bela__1375374_pe960250_s5.jpg?f=xxs,TORPARÖ,"Stolica s rukohvatima,spolja, bela",4.500,Pregled: 3.3 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-trosed-s-lenjivcem-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez-s59607520/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-s-lenjivcem-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438405_pe984738_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-s-lenjivcem-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1456871_pe992523_s5.jpg?f=xxs,NÄMMARÖ,"Modularna sofa trosed s lenjivcem, napolju svetlosmeđe bajcovano/Frösön/Duvholmen bež, 243 cm",80.500,
https://www.ikea.com/rs/sr/p/vittskaer-garnitura-za-sedenje-5-sed-spolja-s-lenjivcem-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez-s79591250/,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-za-sedenje-5-sed-spolja-s-lenjivcem-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1469310_pe996479_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-za-sedenje-5-sed-spolja-s-lenjivcem-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1434263_pe983416_s5.jpg?f=xxs,VITTSKÄR,"Garnitura za sedenje, 5-sed, spolja, s lenjivcem/plastični ratan tamnosivi Frösön/Duvholmen bež",251.999,
https://www.ikea.com/rs/sr/p/vittskaer-modularni-lenjivac-s-rukohvatom-napolju-plasticni-ratan-tamnosiva-s89591259/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularni-lenjivac-s-rukohvatom-napolju-plasticni-ratan-tamnosiva__1432929_pe982979_s5.jpg?f=xxs,,VITTSKÄR,"Modularni lenjivac, s rukohvatom napolju/plastični ratan tamnosiva",39.000,
https://www.ikea.com/rs/sr/p/vittskaer-jednosed-za-modularnu-sofu-plasticni-ratan-napolju-tamnosiva-50575199/,https://www.ikea.com/rs/sr/images/products/vittskaer-jednosed-za-modularnu-sofu-plasticni-ratan-napolju-tamnosiva__1396051_pe967170_s5.jpg?f=xxs,,VITTSKÄR,"Jednosed za modularnu sofu, plastični ratan napolju/tamnosiva",17.000,
https://www.ikea.com/rs/sr/p/vittskaer-modularna-sofa-trosed-rukohvati-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez-s99591150/,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-sofa-trosed-rukohvati-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1474107_pe997945_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-modularna-sofa-trosed-rukohvati-napolju-plasticni-ratan-tamnosivi-froesoen-duvholmen-bez__1434063_pe983366_s5.jpg?f=xxs,VITTSKÄR,"Modularna sofa trosed, rukohvati napolju/plastični ratan tamnosivi Frösön/Duvholmen bež",119.000,
https://www.ikea.com/rs/sr/p/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva-s39591153/,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva__1432962_pe982987_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva__1449828_pe990053_s5.jpg?f=xxs,VITTSKÄR,"Garnitura s 3 sedišta, napolju/plastični ratan tamnosiva",96.999,
https://www.ikea.com/rs/sr/p/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva-s79591151/,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva__1432913_pe982965_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/vittskaer-garnitura-s-3-sedista-napolju-plasticni-ratan-tamnosiva__1449828_pe990053_s5.jpg?f=xxs,VITTSKÄR,"Garnitura s 3 sedišta, napolju/plastični ratan tamnosiva",105.999,
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-trosed-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez-s89607514/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438409_pe984740_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-trosed-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438357_pe984706_s5.jpg?f=xxs,NÄMMARÖ,"Modularna sofa trosed, napolju svetlosmeđe bajcovano/Frösön/Duvholmen bež, 243 cm",66.000,
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-sofa-dvosed-napolju-rukohvati-svetlosmede-bajcovano-froesoen-duvholmen-bez-s29607512/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-dvosed-napolju-rukohvati-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438396_pe984741_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-sofa-dvosed-napolju-rukohvati-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438315_pe984683_s5.jpg?f=xxs,NÄMMARÖ,"Modularna sofa dvosed, napolju rukohvati/svetlosmeđe bajcovano Frösön/Duvholmen bež, 183 cm",50.000,
https://www.ikea.com/rs/sr/p/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez-40584175/,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez__1458343_pe992995_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/kuddarna-jastucic-za-stolicu-spolja-svetla-sivobez__1458360_pe993010_s5.jpg?f=xxs,KUDDARNA,"Jastučić za stolicu,spolja, svetla sivobež, 35 cm",700,Pregled: 4.7 od 5 Zvezdice. Ukupno recenzija:
https://www.ikea.com/rs/sr/p/naemmaroe-modularna-ugaona-sofa-za-4-osobe-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez-s79607595/,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-ugaona-sofa-za-4-osobe-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438408_pe984734_s5.jpg?f=xxs,https://www.ikea.com/rs/sr/images/products/naemmaroe-modularna-ugaona-sofa-za-4-osobe-napolju-svetlosmede-bajcovano-froesoen-duvholmen-bez__1438354_pe984704_s5.jpg?f=xxs,NÄMMARÖ,"Modularna ugaona sofa za 4 osobe, napolju svetlosmeđe bajcovano/Frösön/Duvholmen bež, 254 cm",117.500,
